"","spp","N registros sujos","N de registros limpos","Classe","Ordem","Família","Gênero","Ameaçadas","Monitora","Especial","Nome_científico"
"44","Aeschnosoma_elegans",1,0,"Insecta","Odonata","Corduliidae","Aeschnosoma",NA,NA,"0","Aeschnosoma elegans Selys, 1871"
"45","Aeschnosoma_marizae",3,0,"Insecta","Odonata","Corduliidae","Aeschnosoma",NA,NA,"0","Aeschnosoma marizae Santos, 1981"
"46","Agrias_amydon",8,0,"Insecta","Lepidoptera","Nymphalidae","Agrias",NA,NA,"0","Agrias amydon excelsior"
"47","Agrias_hewitsonius",4,0,"Insecta","Lepidoptera","Nymphalidae","Agrias",NA,NA,"0","Agrias hewitsonius hewitsonius"
"48","Agriogomphus_sylvicola",3,0,"Insecta","Odonata","Gomphidae","Agriogomphus",NA,NA,"0","Agriogomphus sylvicola Selys, 1869"
"49","Akletos_goeldii",2,0,"Aves","Passeriformes","Thamnophilidae","Akletos",NA,NA,"0","Akletos goeldii (Snethlage, 1908)"
"50","Akodon_azarae",4,0,"Mammalia","Rodentia","Cricetiidae","Akodon",NA,NA,"0","Akodon azarae (G. Fischer, 1829)"
"51","Akodon_cursor",4,0,"Mammalia","Rodentia","Cricetiidae","Akodon",NA,NA,"0","Akodon cursor (Winge, 1887)"
"52","Akodon_lindberghi",2,0,"Mammalia","Rodentia","Cricetiidae","Akodon",NA,NA,"0","Akodon lindberghi Hershkovitz, 1990"
"53","Akodon_montensis",1,0,"Mammalia","Rodentia","Cricetiidae","Akodon",NA,NA,"0","Akodon montensis Thomas, 1913"
"54","Akodon_mystax",1,0,"Mammalia","Rodentia","Cricetiidae","Akodon",1,0,"Ame","Akodon mystax Hershkovitz, 1998"
"55","Akodon_paranaensis",1,0,"Mammalia","Rodentia","Cricetiidae","Akodon",NA,NA,"0","Akodon paranaensis Christoff, Fagundes, Sbalqueiro, Mattevi & Yonenaga-Yassuda, 2000"
"56","Akodon_reigi",1,0,"Mammalia","Rodentia","Cricetidae","Akodon",NA,NA,"0","Akodon reigi GonzÃ¡lez, Langguth & Oliveira, 1998"
"57","Akodon_serrensis",2,0,"Mammalia","Rodentia","Cricetiidae","Akodon",NA,NA,"0","Akodon serrensis"
"58","Alectrurus_risora",2,0,"Aves","Passeriformes","Tyrannidae","Alectrurus",NA,NA,"0","Alectrurus risora"
"59","Allobates_bacurau",1,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates bacurau SimÃµes, 2016"
"60","Allobates_caeruleodactylus",7,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates caeruleodactylus (Lima & Caldwell, 2001)"
"61","Allobates_conspicuus",2,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates conspicuus (Morales, 2002)"
"62","Allobates_crombiei",6,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates crombiei (Morales, 2002)"
"63","Allobates_flaviventris",2,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates flaviventris Melo-Sampaio, Souza & Peloso, 2013"
"64","Allobates_fuscellus",5,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates fuscellus (Morales, 2002)"
"65","Allobates_gasconi",5,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates gasconi (Morales, 2002)"
"66","Allobates_goianus",8,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates goianus (Bokermann, 1975)"
"67","Allobates_grillisimilis",4,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates grillisimilis SimÃµes, Sturaro, Peloso & Lima, 2013"
"68","Allobates_hodli",7,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates hodli SimÃµes, Lima & Farias, 2010"
"69","Allobates_juami",1,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates juami SimÃµes, Gagliardi-Urrutia, Rojas-Runjaic and Castroviejo-Fisher, S. 2018"
"70","Allobates_magnussoni",3,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates magnussoni Lima, SimÃµes & Kaefer, 2014"
"71","Allobates_marchesianus",5,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates marchesianus (Melin, 1941)"
"72","Allobates_masniger",6,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates masniger (Morales, 2002)"
"73","Allobates_myersi",4,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates myersi (Pyburn, 1981)"
"74","Allobates_subfolionidificans",5,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates subfolionidificans (Lima, Sanchez & Souza, 2007)"
"75","Allobates_tapajos",9,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates tapajos Lima, SimÃµes & Kaefer, 2015"
"76","Allobates_vanzolinius",2,0,"Amphibia","Anura","Aromobatidae","Allobates",NA,NA,"0","Allobates vanzolinius (Morales, 2000)"
"77","Allophryne_relicta",2,0,"Amphibia","Anura","Allophrynidae","Allophryne",NA,NA,"0","Allophryne relicta Caramaschi, Orrico, Faivovich, Dias & SolÃ©, 2013"
"78","Allophryne_resplendens",4,0,"Amphibia","Anura","Allophrynidae","Allophryne",NA,NA,"0","Allophryne resplendens Castroviejo-Fisher, PÃ©rez-PeÃ±a, Padial, and Guayasamin, 2012"
"79","Allopodagrion_brachyurum",2,0,"Insecta","Odonata","Megapodagrionidae","Allopodagrion",NA,NA,"0","Allopodagrion brachyurum De Marmels, 2001"
"80","Alouatta_guariba_clamitans",1,0,"0","0","0","0",1,0,"Ame","0"
"81","Amazona_dufresniana",1,0,"Aves","Psittaciformes","Psittacidae","Amazona",NA,NA,"0","Amazona dufresniana"
"82","Amazona_pretrei",5,0,"Aves","Psittaciformes","Psittacidae","Amazona",1,0,"Ame","Amazona pretrei"
"83","Amazona_rhodocorytha",1,0,"Aves","Psittaciformes","Psittacidae","Amazona",1,0,"Ame","Amazona rhodocorytha"
"84","Amazoneura_ephippigera",2,0,"Insecta","Odonata","Protoneuridae","Amazoneura",NA,NA,"0","Amazoneura ephippigera (Selys, 1886)"
"85","Amazophrynella_manaos",7,0,"Amphibia","Anura","Bufonidae","Amazophrynella",NA,NA,"0","Amazophrynella manaos Rojas, Carvalho, Gordo, Ãvila, Farias & Hrbek, 2014"
"86","Amazophrynella_teko",9,0,"Amphibia","Anura","Bufonidae","Amazophrynella",NA,NA,"0","Amazophrynella teko Rojas-Zamora, Fouquet, Ron, HernÃ¡ndez-Ruz, Melo-Sampaio, Chaparro, Vogt, Carvalho, Pinheiro, Ãvila, Farias, Gordo & Hrbek, 2018"
"87","Amazophrynella_vote",7,0,"Amphibia","Anura","Bufonidae","Amazophrynella",NA,NA,"0","Amazophrynella vote Ãvila, Carvalho, Gordo, Kawashita-Ribeiro, & Morais, 2012"
"88","Amazophrynella_xinguensis",3,0,"Amphibia","Anura","Bufonidae","Amazophrynella",NA,NA,"0","Amazophrynella xinguensis Rojas-Zamora, Fouquet, Ron, HernÃ¡ndez-Ruz, Melo-Sampaio, Chaparro, Vogt, Carvalho, Pinheiro, Ãvila, Farias, Gordo & Hrbek, 2018"
"89","Ameerega_berohoka",8,0,"Amphibia","Anura","Dendrobatidae","Ameerega",NA,NA,"0","Ameerega berohoka Vaz-Silva & Maciel, 2011"
"90","Ameerega_macero",5,0,"Amphibia","Anura","Dendrobatidae","Ameerega",NA,NA,"0","Ameerega macero (Rodriguez & Myers, 1993)"
"91","Ameerega_munduruku",3,0,"Amphibia","Anura","Dendrobatidae","Ameerega",NA,NA,"0","Ameerega munduruku Neves, Silva, Akieda, Cabrera, Koroiva, and Santana, 2017"
"92","Ameerega_petersi",4,0,"Amphibia","Anura","Dendrobatidae","Ameerega",NA,NA,"0","Ameerega petersi (Silverstone, 1976)"
"93","Ameerega_pulchripecta",2,0,"Amphibia","Anura","Dendrobatidae","Ameerega",NA,NA,"0","Ameerega pulchripecta (Silverstone, 1976)"
"94","Amerotyphlops_yonenagae",2,0,"Reptilia","Squamata","Typhlopidae","Amerotyphlops",1,0,"Ame","Amerotyphlops yonenagae Rodrigues, 1991"
"95","Ammodramus_aurifrons",2,0,"Aves","Passeriformes","Emberizidae","Ammodramus",NA,NA,"0","Ammodramus aurifrons"
"96","Amphidecta_calliomma",7,0,"Insecta","Lepidoptera","Nymphalidae","Amphidecta",NA,NA,"0","Amphidecta calliomma"
"97","Amphidecta_pignerator",4,0,"Insecta","Lepidoptera","Nymphalidae","Amphidecta",NA,NA,"0","Amphidecta pignerator"
"98","Amphidecta_reynoldsi",9,0,"Insecta","Lepidoptera","Nymphalidae","Amphidecta",NA,NA,"0","Amphidecta reynoldsi"
"99","Anabazenops_dorsalis",4,0,"Aves","Passeriformes","Furnariidae","Anabazenops",1,0,"Ame","Anabazenops dorsalis"
"100","Anodorhynchus_leari",5,0,"Aves","Psittaciformes","Psittacidae","Anodorhynchus",1,0,"Ame","Anodorhynchus leari Bonaparte, 1856"
"101","Anomaloglossus_apiau",1,0,"Amphibia","Anura","Aromobatidae","Anomaloglossus",1,0,"Ame","Anomaloglossus apiau Fouquet, Souza, Nunes, Kok, Curcio, Carvalho, Grant & Rodrigues, 2015"
"102","Anomaloglossus_baeobatrachus",4,0,"Amphibia","Anura","Aromobatidae","Anomaloglossus",NA,NA,"0","Anomaloglossus baeobatrachus (Boistel & de Massari, 1999)"
"103","Anomaloglossus_tamacuarensis",4,0,"Amphibia","Anura","Aromobatidae","Anomaloglossus",NA,NA,"0","Anomaloglossus tamacuarensis (Myers & Donelly, 1997)"
"104","Anomaloglossus_tepequem",1,0,"Amphibia","Anura","Aromobatidae","Anomaloglossus",1,0,"Ame","Anomaloglossus tepequem Fouquet, Orrico, Ernst, Blanc, Martinez, Vasher, Rodrigues, Ouboter, Jairam & Ron, 2015"
"105","Anopetia_gounellei",5,0,"Aves","Apodiformes","Trochilidae","Anopetia",NA,NA,"0","Anopetia gounellei (Boucard, 1891)"
"106","Anthanassa_frisia",7,0,"Insecta","Lepidoptera","Nymphalidae","Anthanassa",NA,NA,"0","Anthanassa frisia hermas"
"107","Anthus_correndera",2,0,"Aves","Passeriformes","Motacillidae","Anthus",NA,NA,"0","Anthus correndera"
"108","Anthus_furcatus",3,0,"Aves","Passeriformes","Motacillidae","Anthus",NA,NA,"0","Anthus furcatus"
"109","Anthus_hellmayri",6,0,"Aves","Passeriformes","Motacillidae","Anthus",NA,NA,"0","Anthus hellmayri"
"110","Antidythemis_trameiformis",2,0,"Insecta","Odonata","Libellulidae","Antidythemis",NA,NA,"0","Antidythemis trameiformis Kirby, 1889"
"111","Antilophia_galeata",4,0,"Aves","Passeriformes","Pipridae","Antilophia",NA,NA,"0","Antilophia galeata"
"112","Antirrhea_philoctetes",1,0,"Insecta","Lepidoptera","Nymphalidae","Antirrhea",NA,NA,"0","Antirrhea philoctetes murena"
"113","Antirrhea_taygetina",2,0,"Insecta","Lepidoptera","Nymphalidae","Antirrhea",NA,NA,"0","Antirrhea taygetina taygetina"
"114","Anumbius_annumbi",2,0,"Aves","Passeriformes","Furnariidae","Anumbius",NA,NA,"0","Anumbius annumbi"
"115","Aotus_nancymaae",6,0,"Mammalia","Primates","Aotidae","Aotus",0,1,"Mon","Aotus nancymaae Hershkovitz, 1983"
"116","Aparasphenodon_bokermanni",7,0,"Amphibia","Anura","Hylidae","Aparasphenodon",NA,NA,"0","Aparasphenodon bokermanni Pombal, 1993"
"117","Aparasphenodon_pomba",1,0,"Amphibia","Anura","Hylidae","Aparasphenodon",1,0,"Ame","Aparasphenodon pomba Assis, Santana, Silva, Quintela & Feio, 2013"
"118","Aparasphenodon_venezolanus",3,0,"Amphibia","Anura","Hylidae","Aparasphenodon",NA,NA,"0","Aparasphenodon venezolanus (Mertens, 1950)"
"119","Aphylla_barbata",1,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla barbata Belle, 1994"
"120","Aphylla_brasiliensis",4,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla brasiliensis Belle, 1970"
"121","Aphylla_brevipes",1,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla brevipes Selys, 1854"
"122","Aphylla_caudalis",1,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla caudalis Belle, 1987"
"123","Aphylla_dentata",4,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla dentata Selys, 1859"
"124","Aphylla_distinguenda",3,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla distinguenda Campion, 1920"
"125","Aphylla_edentata",1,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla edentata Selys, 1869"
"126","Aphylla_exilis",1,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla exilis Belle, 1994"
"127","Aphylla_janirae",1,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla janirae 1994"
"128","Aphylla_linea",2,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla linea Belle, 1994"
"129","Aphylla_molossus",3,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla molossus Selys, 1859"
"130","Aphylla_scapula",2,0,"Insecta","Odonata","Gomphidae","Aphylla",NA,NA,"0","Aphylla scapula Belle, 1992"
"131","Aplastodiscus_albofrenatus",4,0,"Amphibia","Anura","Hylidae","Aplastodiscus",NA,NA,"0","Aplastodiscus albofrenatus (Lutz, 1924)"
"132","Aplastodiscus_arildae",9,0,"Amphibia","Anura","Hylidae","Aplastodiscus",NA,NA,"0","Aplastodiscus arildae (Cruz & Peixoto, 1987)"
"133","Aplastodiscus_flumineus",1,0,"Amphibia","Anura","Hylidae","Aplastodiscus",NA,NA,"0","Aplastodiscus flumineus (Cruz & Peixoto, 1985)"
"134","Aplastodiscus_musicus",1,0,"Amphibia","Anura","Hylidae","Aplastodiscus",NA,NA,"0","Aplastodiscus musicus (Lutz, 1949)"
"135","Aplastodiscus_weygoldti",5,0,"Amphibia","Anura","Hylidae","Aplastodiscus",NA,NA,"0","Aplastodiscus weygoldti (Cruz & Peixoto, 1987)"
"136","Aponarope_sutor",7,0,"Insecta","Lepidoptera","Nymphalidae","Aponarope",NA,NA,"0","Aponarope sutor"
"137","Apostolepis_arenaria",1,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",1,0,"Ame","Apostolepis arenaria Rodrigues, 1992"
"138","Apostolepis_cerradoensis",1,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",NA,NA,"0","Apostolepis cerradoensis Lema, 2003"
"139","Apostolepis_christineae",4,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",NA,NA,"0","Apostolepis christineae Lema, 2002"
"140","Apostolepis_gaboi",2,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",1,0,"Ame","Apostolepis gaboi Rodrigues, 1992"
"141","Apostolepis_intermedia",7,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",NA,NA,"0","Apostolepis intermedia Koslowsky, 1898"
"142","Apostolepis_lineata",2,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",NA,NA,"0","Apostolepis lineata Cope, 1887"
"143","Apostolepis_nelsonjorgei",9,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",NA,NA,"0","Apostolepis nelsonjorgei Lema & Renner, 2004"
"144","Apostolepis_quirogai",7,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",1,0,"Ame","Apostolepis quirogai Giraudo & Scrocchi, 1998"
"145","Apostolepis_serrana",1,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",1,0,"Ame","Apostolepis serrana Lema & Renner, 2006"
"146","Apostolepis_striata",2,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",1,0,"Ame","Apostolepis striata Lema, 2004"
"147","Apostolepis_vittata",5,0,"Reptilia","Squamata","Dipsadidae","Apostolepis",NA,NA,"0","Apostolepis vittata (Cope, 1887)"
"148","Ara_ararauna",2,0,"Aves","Psittaciformes","Psittacidae","Ara",NA,NA,"0","Ara ararauna"
"149","Aramides_ypecaha",2,0,"Aves","Gruiformes","Rallidae","Aramides",NA,NA,"0","Aramides ypecaha"
"150","Aratinga_nenday",2,0,"Aves","Psittaciformes","Psittacidae","Aratinga",NA,NA,"0","Aratinga nenday"
"151","Aratinga_solstitialis",3,0,"Aves","Psittaciformes","Psittacidae","Aratinga",1,0,"Ame","Aratinga solstitialis (Linnaeus, 1758)"
"152","Archaeogomphus_globulus",2,0,"Insecta","Odonata","Gomphidae","Archaeogomphus",NA,NA,"0","Archaeogomphus globulus Belle, 1994"
"153","Archaeogomphus_infans",2,0,"Insecta","Odonata","Gomphidae","Archaeogomphus",NA,NA,"0","Archaeogomphus infans Ris, 1913"
"154","Archaeogomphus_vanbrinkae",1,0,"Insecta","Odonata","Gomphidae","Archaeogomphus",NA,NA,"0","Archaeogomphus vanbrinkae Machado, 1994"
"155","Archaeoprepona_licomedes",6,0,"Insecta","Lepidoptera","Nymphalidae","Archaeoprepona",NA,NA,"0","Archaeoprepona licomedes licomedes"
"156","Archeuptychia_cluena",9,0,"Insecta","Lepidoptera","Nymphalidae","Archeuptychia",NA,NA,"0","Archeuptychia cluena"
"157","Archilestes_exoletus",2,0,"Insecta","Odonata","Lestidae","Archilestes",NA,NA,"0","Archilestes exoletus Hagen in Selys, 1862"
"158","Arctocephalus_australis",1,0,"Mammalia","Carnivora","Otariidae","Arctocephalus",NA,NA,"0","Arctocephalus australis (Zimmermann, 1783)"
"159","Arctocephalus_gazella",8,0,"Mammalia","Carnivora","Otariidae","Arctocephalus",NA,NA,"0","Arctocephalus gazella (Peters, 1875)"
"160","Arctocephalus_tropicalis",4,0,"Mammalia","Carnivora","Otariidae","Arctocephalus",NA,NA,"0","Arctocephalus tropicalis (Gray, 1872)"
"161","Argia_bicellulata",3,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia bicellulata (Calvert, 1909)"
"162","Argia_botacudo",2,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia botacudo Calvert, 1909"
"163","Argia_claussenii",3,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia claussenii Selys, 1865"
"164","Argia_croceipennis",4,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia croceipennis Selys, 1865"
"165","Argia_cupraurea",1,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia cupraurea Calvert, 1902"
"166","Argia_fumigata",4,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia fumigata Hagen in Selys, 1865"
"167","Argia_funebris",1,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia funebris Hagen, 1861"
"168","Argia_impura",1,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia impura Rambur, 1842"
"169","Argia_indicatrix",2,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia indicatrix Calvert, 1902"
"170","Argia_insipida",4,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia insipida Hagen in Selys, 1865"
"171","Argia_oculata",4,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia oculata Hagen in Selys, 1865"
"172","Argia_pulla",2,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia pulla Hagen in Selys, 1865"
"173","Argia_subapicalis",4,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia subapicalis Calvert, 1909"
"174","Argia_tamoyo",4,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia tamoyo Calvert, 1909"
"175","Argia_tupi",2,0,"Insecta","Odonata","Coenagrionidae","Argia",NA,NA,"0","Argia tupi Calvert, 1909"
"176","Arremon_flavirostris",2,0,"Aves","Passeriformes","Emberizidae","Arremon",NA,NA,"0","Arremon flavirostris"
"177","Arremon_franciscanus",1,0,"Aves","Passeriformes","Emberizidae","Arremon",NA,NA,"0","Arremon franciscanus"
"178","Arremon_semitorquatus",2,0,"Aves","Passeriformes","Emberizidae","Arremon",NA,NA,"0","Arremon semitorquatus"
"179","Asio_flammeus",2,0,"Aves","Strigiformes","Strigidae","Asio",NA,NA,"0","Asio flammeus"
"180","Asterope_degandii",1,0,"Insecta","Lepidoptera","Nymphalidae","Asterope",NA,NA,"0","Asterope degandii (Hewitson, 1858)"
"181","Asthenes_baeri",1,0,"Aves","Passeriformes","Furnariidae","Asthenes",NA,NA,"0","Asthenes baeri"
"182","Asthenes_hudsoni",1,0,"Aves","Passeriformes","Furnariidae","Asthenes",1,0,"Ame","Asthenes hudsoni"
